id,code,name,parent_id:id,note,reconcile,type,user_type:id,currency_id:id
ECD40107012200,4.01.07.01.22.00,COFINS,ECD401070101,COFINS,FALSE,other,account.data_account_type_expense,base.BRL
ECD40107012300,4.01.07.01.23.00,CSLL,ECD401070101,CSLL,FALSE,other,account.data_account_type_expense,base.BRL
ECD40107012400,4.01.07.01.24.00,PIS/PASEP,ECD401070101,PIS/PASEP,FALSE,other,account.data_account_type_expense,base.BRL
ECD40107012500,4.01.07.01.25.00,CPMF,ECD401070101,CPMF,FALSE,other,account.data_account_type_expense,base.BRL
ECD40107012600,4.01.07.01.26.00,"Demais Impostos, Taxas e Contribuições, exceto as citadas acima.",ECD401070101,"Demais Impostos, Taxas e Contribuições, exceto as citadas acima.",FALSE,other,account.data_account_type_expense,base.BRL
ECD40107012700,4.01.07.01.27.00,Outras Despesas Operacionais,ECD401070101,Outras Despesas Operacionais,FALSE,other,account.data_account_type_expense,base.BRL
ECD40109,4.01.09,OUTRAS DESPESAS OPERACIONAIS,ECD401,OUTRAS DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view,base.BRL
ECD4010901,4.01.09.01,OUTRAS DESPESAS OPERACIONAIS,ECD40109,OUTRAS DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view,base.BRL
ECD401090101,4.01.09.01.01,OUTRAS DESPESAS OPERACIONAIS,ECD4010901,OUTRAS DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view,base.BRL
ECD4010901010100,4.01.09.01.01.01.00,(-) Variações Cambiais Passivas,ECD401090101,(-) Variações Cambiais Passivas,FALSE,other,account.data_account_type_expense,base.BRL
ECD4010901010200,4.01.09.01.01.02.00,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",ECD401090101,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",FALSE,other,account.data_account_type_expense,base.BRL
ECD4010901010300,4.01.09.01.01.03.00,(-) Perdas em Operações Day-Trade,ECD401090101,(-) Perdas em Operações Day-Trade,FALSE,other,account.data_account_type_expense,base.BRL
ECD4010901010400,4.01.09.01.01.04.00,(-) Outras Despesas de Aplicações,ECD401090101,(-) Outras Despesas de Aplicações,FALSE,other,account.data_account_type_expense,base.BRL
ECD4010901010500,4.01.09.01.01.05.00,(-) Prejuízos na Alienação de Participações Não Integrantes do Ativo Permanente,ECD401090101,(-) Prejuízos na Alienação de Participações Não Integrantes do Ativo Permanente,FALSE,other,account.data_account_type_expense,base.BRL
ECD4010901010600,4.01.09.01.01.06.00,(-) Resultados Negativos em Participações Societárias,ECD401090101,(-) Resultados Negativos em Participações Societárias,FALSE,other,account.data_account_type_expense,base.BRL
ECD4010901010700,4.01.09.01.01.07.00,(-) Perdas em Operações Realizadas no Exterior,ECD401090101,(-) Perdas em Operações Realizadas no Exterior,FALSE,other,account.data_account_type_expense,base.BRL
ECD4010901010800,4.01.09.01.01.08.00,Outras Despesas Operacionais,ECD401090101,Outras Despesas Operacionais,FALSE,other,account.data_account_type_expense,base.BRL
ECD403,4.03,OUTRAS RECEITAS E DESPESAS,ECD4,OUTRAS RECEITAS E DESPESAS,FALSE,view,account.data_account_type_view,base.BRL
ECD40301,4.03.01,RECEITAS E DESPESAS NÃO OPERACIONAIS,ECD403,RECEITAS E DESPESAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view,base.BRL
ECD4030101,4.03.01.01,RECEITAS E DESPESAS NÃO OPERACIONAIS,ECD40301,RECEITAS E DESPESAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view,base.BRL
ECD403010101,4.03.01.01.01,RECEITAS NÃO OPERACIONAIS,ECD4030101,RECEITAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view,base.BRL
ECD4030101010100,4.03.01.01.01.01.00,Receitas de Alienações de Bens e Direitos do Ativo Permanente.,ECD403010101,Receitas de Alienações de Bens e Direitos do Ativo Permanente.,FALSE,other,account.data_account_type_income,base.BRL
ECD4030101010200,4.03.01.01.01.02.00,Outras Receitas Não Operacionais,ECD403010101,Outras Receitas Não Operacionais,FALSE,other,account.data_account_type_income,base.BRL
ECD403020101,4.03.02.01.01,DESPESAS NÃO OPERACIONAIS,ECD403,DESPESAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view,base.BRL
ECD4030201010100,4.03.02.01.01.01.00,(-) Valor Contábil dos Bens e Direitos Alienados,ECD403020101,(-) Valor Contábil dos Bens e Direitos Alienados,FALSE,other,account.data_account_type_expense,base.BRL
ECD4030201010200,4.03.02.01.01.02.00,(-) Outras Despesas Não Operacionais,ECD403020101,(-) Outras Despesas Não Operacionais,FALSE,other,account.data_account_type_expense,base.BRL
ECD5,5,CUSTOS DE PRODUÇÃO,ECD0,CUSTOS DE PRODUÇÃO,FALSE,view,account.data_account_type_view,base.BRL
ECD501,5.01,CUSTO DOS BENS E SERVIÇOS PRODUZIDOS,ECD5,CUSTO DOS BENS E SERVIÇOS PRODUZIDOS,FALSE,view,account.data_account_type_view,base.BRL
ECD50101,5.01.01,CUSTO DOS PRODUTOS DE FABRICAÇÃO PRÓPRIA PRODUZIDOS,ECD501,CUSTO DOS PRODUTOS DE FABRICAÇÃO PRÓPRIA PRODUZIDOS,FALSE,view,account.data_account_type_view,base.BRL
ECD501010100,5.01.01.01.00,Consumo de Insumos,ECD50101,Consumo de Insumos,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010400,5.01.01.04.00,Remuneração a Dirigentes de Ligados à Produção,ECD50101,Remuneração a Dirigentes de Ligados à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010500,5.01.01.05.00,Custo do Pessoal Aplicado na Produção,ECD50101,Custo do Pessoal Aplicado na Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010503,5.01.01.05.03,Planos de Poupança e Investimentos de Empregados Ligados à Produção,ECD50101,Planos de Poupança e Investimentos de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010505,5.01.01.05.05,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção,ECD50101,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010507,5.01.01.05.07,Plano de Previdência Privada de Empregados Ligados à Produção,ECD50101,Plano de Previdência Privada de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010509,5.01.01.05.09,Outros Gastos com Pessoal Ligado à Produção,ECD50101,Outros Gastos com Pessoal Ligado à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010600,5.01.01.06.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,ECD50101,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010700,5.01.01.07.00,Prestação de Serviço Pessoa Jurídica,ECD50101,Prestação de Serviço Pessoa Jurídica,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010800,5.01.01.08.00,Serviços Prestados por Cooperativa de Trabalho,ECD50101,Serviços Prestados por Cooperativa de Trabalho,FALSE,other,account.data_account_type_expense,base.BRL
ECD501010900,5.01.01.09.00,Locação de Mão-de-obra,ECD50101,Locação de Mão-de-obra,FALSE,other,account.data_account_type_expense,base.BRL
ECD501011000,5.01.01.10.00,Encargos Sociais - Previdência Social,ECD50101,Encargos Sociais - Previdência Social,FALSE,other,account.data_account_type_expense,base.BRL
ECD501011100,5.01.01.11.00,Encargos Sociais - FGTS,ECD50101,Encargos Sociais - FGTS,FALSE,other,account.data_account_type_expense,base.BRL
ECD501011200,5.01.01.12.00,Encargos Sociais - Outros,ECD50101,Encargos Sociais - Outros,FALSE,other,account.data_account_type_expense,base.BRL
ECD501011300,5.01.01.13.00,Alimentação do Trabalhador,ECD50101,Alimentação do Trabalhador,FALSE,other,account.data_account_type_expense,base.BRL
ECD501011400,5.01.01.14.00,Manutenção e Reparo de Bens Aplicados na Produção,ECD50101,Manutenção e Reparo de Bens Aplicados na Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501011500,5.01.01.15.00,Arrendamento Mercantil,ECD50101,Arrendamento Mercantil,FALSE,other,account.data_account_type_expense,base.BRL
ECD501011600,5.01.01.16.00,"Encargos de Depreciação, Amortização e Exaustão",ECD50101,"Encargos de Depreciação, Amortização e Exaustão",FALSE,other,account.data_account_type_expense,base.BRL
ECD501011700,5.01.01.17.00,Constituição de Provisões,ECD50101,Constituição de Provisões,FALSE,other,account.data_account_type_expense,base.BRL
ECD501011800,5.01.01.18.00,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,ECD50101,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense,base.BRL
ECD501011900,5.01.01.19.00,Serviços Prestados Pessoa Jurídica,ECD50101,Serviços Prestados Pessoa Jurídica,FALSE,other,account.data_account_type_expense,base.BRL
ECD501012000,5.01.01.20.00,Royalties e Assistência Técnica - PAÍS,ECD50101,Royalties e Assistência Técnica - PAÍS,FALSE,other,account.data_account_type_expense,base.BRL
ECD501012100,5.01.01.21.00,Royalties e Assistência Técnica - EXTERIOR,ECD50101,Royalties e Assistência Técnica - EXTERIOR,FALSE,other,account.data_account_type_expense,base.BRL
ECD501019000,5.01.01.90.00,Outros Custos,ECD50101,Outros Custos,FALSE,other,account.data_account_type_expense,base.BRL
ECD50103,5.01.03,CUSTO DOS SERVIÇOS PRODUZIDOS,ECD501,CUSTO DOS SERVIÇOS PRODUZIDOS,FALSE,view,account.data_account_type_view,base.BRL
ECD501030200,5.01.03.02.00,Material Aplicado na Produção de Serviços,ECD50103,Material Aplicado na Produção de Serviços,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030400,5.01.03.04.00,Remuneração a Dirigentes ligados à Produção de Serviços,ECD50103,Remuneração a Dirigentes ligados à Produção de Serviços,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030500,5.01.03.05.00,Custo do Pessoal Aplicado na Produção de Serviços,ECD50103,Custo do Pessoal Aplicado na Produção de Serviços,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030503,5.01.03.05.03,Planos de Poupança e Investimentos de Empregados Ligados à Produção de Serviços,ECD50103,Planos de Poupança e Investimentos de Empregados Ligados à Produção de Serviços,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030505,5.01.03.05.05,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção de Serviços,ECD50103,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção de Serviços,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030507,5.01.03.05.07,Plano de Previdência Privada de Empregados Ligados à Produção de Serviços,ECD50103,Plano de Previdência Privada de Empregados Ligados à Produção de Serviços,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030509,5.01.03.05.09,Outros Gastos com Pessoal Ligado à Produção de Serviços,ECD50103,Outros Gastos com Pessoal Ligado à Produção de Serviços,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030600,5.01.03.06.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,ECD50103,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030700,5.01.03.07.00,Prestação de Serviço Pessoa Jurídica,ECD50103,Prestação de Serviço Pessoa Jurídica,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030800,5.01.03.08.00,Serviços Prestados por Cooperativa de Trabalho,ECD50103,Serviços Prestados por Cooperativa de Trabalho,FALSE,other,account.data_account_type_expense,base.BRL
ECD501030900,5.01.03.09.00,Locação de Mão-de-obra,ECD50103,Locação de Mão-de-obra,FALSE,other,account.data_account_type_expense,base.BRL
ECD501031000,5.01.03.10.00,Encargos Sociais - Previdência Social,ECD50103,Encargos Sociais - Previdência Social,FALSE,other,account.data_account_type_expense,base.BRL
ECD501031100,5.01.03.11.00,Encargos Sociais - FGTS,ECD50103,Encargos Sociais - FGTS,FALSE,other,account.data_account_type_expense,base.BRL
ECD501031200,5.01.03.12.00,Encargos Sociais - Outros,ECD50103,Encargos Sociais - Outros,FALSE,other,account.data_account_type_expense,base.BRL
ECD501031300,5.01.03.13.00,Alimentação do Trabalhador,ECD50103,Alimentação do Trabalhador,FALSE,other,account.data_account_type_expense,base.BRL
ECD501031400,5.01.03.14.00,Manutenção e Reparo de Bens Aplicados na Produção de Serviços,ECD50103,Manutenção e Reparo de Bens Aplicados na Produção de Serviços,FALSE,other,account.data_account_type_expense,base.BRL
ECD501031500,5.01.03.15.00,Arrendamento Mercantil,ECD50103,Arrendamento Mercantil,FALSE,other,account.data_account_type_expense,base.BRL
ECD501031600,5.01.03.16.00,"Encargos de Depreciação, Amortização e Exaustão",ECD50103,"Encargos de Depreciação, Amortização e Exaustão",FALSE,other,account.data_account_type_expense,base.BRL
ECD501031700,5.01.03.17.00,Constituição de Provisões,ECD50103,Constituição de Provisões,FALSE,other,account.data_account_type_expense,base.BRL
ECD501031800,5.01.03.18.00,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,ECD50103,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense,base.BRL
ECD501031900,5.01.03.19.00,Serviços Prestados Pessoa Jurídica,ECD50103,Serviços Prestados Pessoa Jurídica,FALSE,other,account.data_account_type_expense,base.BRL
ECD501032000,5.01.03.20.00,Royalties e Assistência Técnica - PAÍS,ECD50103,Royalties e Assistência Técnica - PAÍS,FALSE,other,account.data_account_type_expense,base.BRL
ECD501032100,5.01.03.21.00,Royalties e Assistência Técnica - EXTERIOR,ECD50103,Royalties e Assistência Técnica - EXTERIOR,FALSE,other,account.data_account_type_expense,base.BRL
ECD501039000,5.01.03.90.00,Outros Custos,ECD50103,Outros Custos,FALSE,view,account.data_account_type_view,base.BRL
ECD501039001,5.01.03.90.01,Outros Custos Reembolsáveis,ECD501039000,Outros Custos Reembolsáveis,FALSE,other,account.data_account_type_expense,base.BRL
ECD501039002,5.01.03.90.02,Outros Custos Não Reembolsáveis,ECD501039000,Outros Custos Não Reembolsáveis,FALSE,other,account.data_account_type_expense,base.BRL
ECD50105,5.01.05,CUSTO DOS PRODUTOS DE FABRICAÇÃO PRÓPRIA PRODUZIDOS DA ATIVIDADE RURAL,ECD501,CUSTO DOS PRODUTOS DE FABRICAÇÃO PRÓPRIA PRODUZIDOS DA ATIVIDADE RURAL,FALSE,view,account.data_account_type_view,base.BRL
ECD501050100,5.01.05.01.00,Consumo de Insumos,ECD50105,Consumo de Insumos,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050400,5.01.05.04.00,Remuneração a Dirigentes de Ligados à Produção,ECD50105,Remuneração a Dirigentes de Ligados à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050500,5.01.05.05.00,Custo do Pessoal Aplicado na Produção,ECD50105,Custo do Pessoal Aplicado na Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050503,5.01.05.05.03,Planos de Poupança e Investimentos de Empregados Ligados à Produção,ECD50105,Planos de Poupança e Investimentos de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050505,5.01.05.05.05,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção,ECD50105,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050507,5.01.05.05.07,Plano de Previdência Privada de Empregados Ligados à Produção,ECD50105,Plano de Previdência Privada de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050509,5.01.05.05.09,Outros Gastos com Pessoal Ligado à Produção,ECD50105,Outros Gastos com Pessoal Ligado à Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050600,5.01.05.06.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,ECD50105,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050700,5.01.05.07.00,Prestação de Serviço Pessoa Jurídica,ECD50105,Prestação de Serviço Pessoa Jurídica,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050800,5.01.05.08.00,Serviços Prestados por Cooperativa de Trabalho,ECD50105,Serviços Prestados por Cooperativa de Trabalho,FALSE,other,account.data_account_type_expense,base.BRL
ECD501050900,5.01.05.09.00,Locação de Mão-de-obra,ECD50105,Locação de Mão-de-obra,FALSE,other,account.data_account_type_expense,base.BRL
ECD501051000,5.01.05.10.00,Encargos Sociais - Previdência Social,ECD50105,Encargos Sociais - Previdência Social,FALSE,other,account.data_account_type_expense,base.BRL
ECD501051100,5.01.05.11.00,Encargos Sociais - FGTS,ECD50105,Encargos Sociais - FGTS,FALSE,other,account.data_account_type_expense,base.BRL
ECD501051200,5.01.05.12.00,Encargos Sociais - Outros,ECD50105,Encargos Sociais - Outros,FALSE,other,account.data_account_type_expense,base.BRL
ECD501051300,5.01.05.13.00,Alimentação do Trabalhador,ECD50105,Alimentação do Trabalhador,FALSE,other,account.data_account_type_expense,base.BRL
ECD501051400,5.01.05.14.00,Manutenção e Reparo de Bens Aplicados na Produção,ECD50105,Manutenção e Reparo de Bens Aplicados na Produção,FALSE,other,account.data_account_type_expense,base.BRL
ECD501051500,5.01.05.15.00,Arrendamento Mercantil,ECD50105,Arrendamento Mercantil,FALSE,other,account.data_account_type_expense,base.BRL
ECD501051600,5.01.05.16.00,"Encargos de Depreciação, Amortização e Exaustão",ECD50105,"Encargos de Depreciação, Amortização e Exaustão",FALSE,other,account.data_account_type_expense,base.BRL
ECD501051700,5.01.05.17.00,Constituição de Provisões,ECD50105,Constituição de Provisões,FALSE,other,account.data_account_type_expense,base.BRL
ECD501051800,5.01.05.18.00,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,ECD50105,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense,base.BRL
ECD501051900,5.01.05.19.00,Serviços Prestados Pessoa Jurídica,ECD50105,Serviços Prestados Pessoa Jurídica,FALSE,other,account.data_account_type_expense,base.BRL
ECD501052000,5.01.05.20.00,Royalties e Assistência Técnica - PAÍS,ECD50105,Royalties e Assistência Técnica - PAÍS,FALSE,other,account.data_account_type_expense,base.BRL
ECD501052100,5.01.05.21.00,Royalties e Assistência Técnica - EXTERIOR,ECD50105,Royalties e Assistência Técnica - EXTERIOR,FALSE,other,account.data_account_type_expense,base.BRL
ECD501059000,5.01.05.90.00,Outros Custos,ECD50105,Outros Custos,FALSE,other,account.data_account_type_expense,base.BRL
